timestamp,main_state_changes,main_state
50428000,2,7
50464000,2,7
50536000,2,7
50704000,2,7
50764000,2,7
50800000,2,7
50896000,2,7
50932000,2,7
51028000,2,7
51064000,2,7
51196000,2,7
51304000,2,7
51364000,2,7
51400000,2,7
51604000,2,7
51640000,2,7
51664000,2,7
51700000,2,7
52036000,2,7
52096000,2,7
52600000,2,7
52768000,2,7
52804000,2,7
52864000,2,7
52900000,2,7
53296000,2,7
53332000,2,7
53836000,2,7
54004000,2,7
54040000,2,7
54064000,2,7
54100000,2,7
54232000,2,7
54304000,2,7
54400000,2,7
54436000,2,7
54628000,2,7
54664000,2,7
54700000,2,7
54736000,2,7
54772000,2,7
54796000,2,7
55036000,2,7
55072000,2,7
55168000,2,7
55204000,2,7
55708000,2,7
55732000,2,7
55768000,2,7
56164000,2,7
56200000,2,7
56272000,2,7
56368000,2,7
56464000,2,7
56536000,2,7
56764000,2,7
56800000,2,7
56836000,2,7
56872000,2,7
57028000,2,7
57064000,2,7
57196000,2,7
57232000,2,7
57304000,2,7
57328000,2,7
57664000,2,7
57700000,2,7
57772000,2,7
57796000,2,7
57832000,2,7
57904000,2,7
58036000,2,7
58072000,2,7
58132000,2,7
58168000,2,7
58396000,2,7
58432000,2,7
58936000,2,7
59068000,2,7
59104000,2,7
59272000,2,7
59296000,2,7
59800000,2,7
60304000,2,7
60328000,2,7
60364000,2,7
60472000,2,7
60496000,2,7
60532000,2,7
60568000,2,7
60604000,2,7
60664000,2,7
61168000,2,7
61336000,2,7
61396000,2,7
61504000,2,7
61540000,2,7
61672000,2,7
61696000,2,7
61972000,2,7
61996000,2,7
62272000,2,7
62296000,2,7
62368000,2,7
62404000,2,7
62500000,2,7
62536000,2,7
62632000,2,7
62704000,2,7
62932000,2,7
62968000,2,7
63040000,2,7
63064000,2,7
63304000,2,7
63328000,2,7
63772000,2,7
63808000,2,7
64264000,2,7
64300000,2,7
64804000,2,7
64864000,2,7
64900000,2,7
64936000,2,7
64972000,2,7
65236000,2,7
65272000,2,7
65536000,2,7
65572000,2,7
65668000,2,7
65728000,2,7
65872000,2,7
65896000,2,7
66064000,2,7
66100000,2,7
66232000,2,7
66268000,2,7
66772000,2,7
67204000,2,7
67264000,2,7
67768000,2,7
68272000,2,7
68332000,2,7
68368000,2,7
68404000,2,7
68440000,2,7
68500000,2,7
68536000,2,7
68896000,2,7
68932000,2,7
69004000,2,7
69040000,2,7
69364000,2,7
69400000,2,7
69736000,2,7
69772000,2,7
70072000,2,7
70096000,2,7
70168000,2,7
70228000,2,7
70732000,2,7
70768000,2,7
70804000,2,7
70936000,2,7
70972000,2,7
71476000,2,7
71968000,2,7
72004000,2,7
72232000,2,7
72304000,2,7
72772000,2,7
72796000,2,7
73036000,2,7
73072000,2,7
73468000,2,7
73504000,2,7
73528000,2,7
73564000,2,7
74068000,2,7
74128000,2,7
74164000,2,7
74272000,2,7
74296000,2,7
74404000,2,7
74428000,2,7
74572000,2,7
74596000,2,7
75100000,2,7
75604000,2,7
75652000,2,7
76156000,2,7
76660000,2,7
77164000,2,7
77668000,2,7
78172000,2,7
78676000,2,7
79180000,2,7
79684000,2,7
80188000,2,7
80692000,2,7
81196000,2,7
81700000,2,7
81784000,2,7
82288000,2,7
